Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	24	1290	2025-11-05	380600	東京海上日動火災保険㈱ SB24248 東京海上日動火災保険㈱ SB24248	もみじ福山支店 整備	売掛金	embedded_text	売掛金 / 380,600 / 東京海上日動火災保険㈱ SB24248 / 東京海上日動火災保険㈱ SB24248 / 8,095,848 / もみじ福山支店 / 整備	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	24	1295	2025-11-05	15915		徹也様 徹也様 中国銀行 預かり法定費用	三井住友海上火災保険㈱ 自賠責 山田 三井住友海上火災保険㈱ 自賠責 山田 11/06 預り金	embedded_text	三井住友海上火災保険㈱ 自賠責 山田 / 三井住友海上火災保険㈱ 自賠責 山田 / 11/06 / 預り金 / 15,915 / 8,079,933 / 徹也様 / 徹也様 / 中国銀行 / 預かり法定費用	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	24	1299	2025-11-07	1210	手数料 法人IB 手数料 法人IB	広島信用金庫 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 1,210 / 手数料 法人IB / 手数料 法人IB / 8,078,723 / 広島信用金庫 / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	24	1323	2025-11-10	1650	B-WEB基本手数料 B-WEB基本手数料	広島銀行② 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 1,650 / B-WEB基本手数料 / B-WEB基本手数料 / 8,077,073 / 広島銀行② / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	24	1324	2025-11-10	2530	B-WEB伝送基本手数料 B-WEB伝送基本手数料	広島銀行② 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 2,530 / B-WEB伝送基本手数料 / B-WEB伝送基本手数料 / 8,074,543 / 広島銀行② / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	24	1325	2025-11-10	13530	B-WEB振込手数料 B-WEB振込手数料	広島銀行② 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 13,530 / B-WEB振込手数料 / B-WEB振込手数料 / 8,061,013 / 広島銀行② / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	24	1327	2025-11-10	3850	FBｻｰﾋﾞｽ手数料 FBｻｰﾋﾞｽ手数料	中国銀行 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 3,850 / FBｻｰﾋﾞｽ手数料 / FBｻｰﾋﾞｽ手数料 / 8,057,163 / 中国銀行 / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1328	2025-11-10	880	振込手数料 振込手数料	もみじ福山支店 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 880 / 振込手数料 / 振込手数料 / 8,056,283 / もみじ福山支店 / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1329	2025-11-10	3630	IB手数料 IB手数料	もみじ福山支店 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 3,630 / IB手数料 / IB手数料 / 8,052,653 / もみじ福山支店 / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1344	2025-11-10	3600000	広銀蔵王より広銀本社へ資金移動 広銀本社へ資金移動	広島銀行② 広島(蔵王) CB	普通預金(入金)	embedded_text	普通預金(入金) / 3,600,000 / 広銀蔵王より広銀本社へ資金移動 / 広銀本社へ資金移動 / 11,652,653 / 広島銀行② / 広島(蔵王) / CB	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1346	2025-11-10	86955	給与 木本理恵子 10月分 給与 木本理恵子 10月分	もみじ福山支店 給料	未払金	embedded_text	未払金 / 86,955 / 給与 木本理恵子 10月分 / 給与 木本理恵子 10月分 / 11,565,698 / もみじ福山支店 / 給料	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1347	2025-11-10	319873	給与 桒原裕樹 10月分 給与 桒原裕樹 10月分	広島銀行② 給料	未払金	embedded_text	未払金 / 319,873 / 給与 桒原裕樹 10月分 / 給与 桒原裕樹 10月分 / 11,245,825 / 広島銀行② / 給料	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1348	2025-11-10	99952	給与 但井智哉 10月分 給与 但井智哉 10月分	笠岡信用組合 給料	未払金	embedded_text	未払金 / 99,952 / 給与 但井智哉 10月分 / 給与 但井智哉 10月分 / 11,145,873 / 笠岡信用組合 / 給料	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1349	2025-11-10	314074	髙田自動車 10月分 髙田自動車 10月分	広島銀行② 高田	未払金	embedded_text	未払金 / 314,074 / 髙田自動車 10月分 / 髙田自動車 10月分 / 10,831,799 / 広島銀行② / 高田	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1350	2025-11-10	248039	給与 橋本慎吾社長 10月分 給与 橋本慎吾社長 10月分	笠岡信用組合 給料	未払金	embedded_text	未払金 / 248,039 / 給与 橋本慎吾社長 10月分 / 給与 橋本慎吾社長 10月分 / 10,583,760 / 笠岡信用組合 / 給料	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1351	2025-11-10	130000	給与 桒原裕樹 10月分 給与 桒原裕樹 10月分	広島銀行② 給料	未払金	embedded_text	未払金 / 130,000 / 給与 桒原裕樹 10月分 / 給与 桒原裕樹 10月分 / 10,453,760 / 広島銀行② / 給料	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1352	2025-11-10	14600	田中賢治様 ﾘｰｽ料 田中賢治様 ﾘｰｽ料	広島銀行② 田中賢治シェア31 CB 免80仕課内10	リース料（販）	embedded_text	リース料（販） / 14,600 / 田中賢治様 ﾘｰｽ料 / 田中賢治様 ﾘｰｽ料 / 10,439,160 / 広島銀行② / 田中賢治シェア31 CB / 免80仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1353	2025-11-10	144668	給与 藤本吉則 10月分 給与 藤本吉則 10月分	笠岡信用組合 給料	未払金	embedded_text	未払金 / 144,668 / 給与 藤本吉則 10月分 / 給与 藤本吉則 10月分 / 10,294,492 / 笠岡信用組合 / 給料	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1354	2025-11-10	700000	橋本祥子取締役 仮受金 橋本祥子取締役 仮受金	笠岡信用組合	仮受金	embedded_text	仮受金 / 700,000 / 橋本祥子取締役 仮受金 / 橋本祥子取締役 仮受金 / 9,594,492 / 笠岡信用組合	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1355	2025-11-10	147643	給与 宮崎亜希子 10月分 給与 宮崎亜希子 10月分	笠岡信用組合 給料	未払金	embedded_text	未払金 / 147,643 / 給与 宮崎亜希子 10月分 / 給与 宮崎亜希子 10月分 / 9,446,849 / 笠岡信用組合 / 給料	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1356	2025-11-10	170000	銚子部長 本社 委託報酬	広島銀行②	諸口	embedded_text	諸口 / 170,000 / 銚子部長 / 本社 委託報酬 / 9,276,849 / 広島銀行②	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1360	2025-11-10	153285		ﾟｰﾄﾅｰｽﾞ 納車 交通費 宿泊費 ﾟｰﾄﾅｰｽﾞ 納車 交通費 宿泊費 もみじ福山支店 未払諸経費	10/3～11/3橋本裕太郎 唐川ｾｲｱ ﾄｯﾌﾟﾊ 10/3～11/3橋本裕太郎 唐川ｾｲｱ ﾄｯﾌﾟﾊ 未払金	embedded_text	10/3～11/3橋本裕太郎 唐川ｾｲｱ ﾄｯﾌﾟﾊ / 10/3～11/3橋本裕太郎 唐川ｾｲｱ ﾄｯﾌﾟﾊ / 未払金 / 153,285 / 9,123,564 / ﾟｰﾄﾅｰｽﾞ 納車 交通費 宿泊費 / ﾟｰﾄﾅｰｽﾞ 納車 交通費 宿泊費 / もみじ福山支店 / 未払諸経費	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1382	2025-11-10	399992	CB-整備 消耗品費 その他	作業工具､他 もみじ福山支店	ﾀﾞｲﾅｰｽﾞ 9/16 Amazonmarketplace ① 諸口	embedded_text	ﾀﾞｲﾅｰｽﾞ 9/16 Amazonmarketplace ① / 諸口 / 399,992 / CB-整備 消耗品費 その他 / 8,723,572 / 作業工具､他 / もみじ福山支店	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1395	2025-11-10	225414	ﾀﾞｲﾅｰｽ 9/19 福山ｶﾞｽ ｶﾞｽ代､他 本社 水道光熱費 ガス料金31	もみじ福山支店	諸口	embedded_text	諸口 / 225,414 / ﾀﾞｲﾅｰｽ 9/19 福山ｶﾞｽ ｶﾞｽ代､他 / 本社 水道光熱費 ガス料金31 / 8,498,158 / もみじ福山支店	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1398	2025-11-10	400861	預り金 預かり法定費用	込 唐川ｾｲｱ様 ﾚｸｻｽES、他 笠岡信用組合	ﾀﾞｲﾅｰｽ 10/2 ﾅﾝﾊﾞｰﾌﾟﾚｰﾄ等代金Web申 諸口	embedded_text	ﾀﾞｲﾅｰｽ 10/2 ﾅﾝﾊﾞｰﾌﾟﾚｰﾄ等代金Web申 / 諸口 / 400,861 / 預り金 預かり法定費用 / 8,097,297 / 込 唐川ｾｲｱ様 ﾚｸｻｽES、他 / 笠岡信用組合	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1362	2025-11-13	50000	全国懇話会交流大会 全国懇話会交流大会	笠岡信用組合 その他 本社 対象外	雑収入	embedded_text	雑収入 / 50,000 / 全国懇話会交流大会 / 全国懇話会交流大会 / 8,147,297 / 笠岡信用組合 / その他 / 本社 / 対象外	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1366	2025-11-13	15915		茂治様 茂治様 中国銀行 預かり法定費用	三井住友海上火災保険㈱ 自賠責 木原 三井住友海上火災保険㈱ 自賠責 木原 預り金	embedded_text	三井住友海上火災保険㈱ 自賠責 木原 / 三井住友海上火災保険㈱ 自賠責 木原 / 預り金 / 15,915 / 8,131,382 / 茂治様 / 茂治様 / 中国銀行 / 預かり法定費用	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1367	2025-11-13	2117	ｱｽｸﾙ 10月 ｳｰﾛﾝ茶 緑茶 天然水 ｱｽｸﾙ 10月 ｳｰﾛﾝ茶 緑茶 天然水	広島銀行② その他 CB 軽仕課内8	販売促進費	embedded_text	販売促進費 / 2,117 / ｱｽｸﾙ 10月 ｳｰﾛﾝ茶 緑茶 天然水 / ｱｽｸﾙ 10月 ｳｰﾛﾝ茶 緑茶 天然水 / 8,129,265 / 広島銀行② / その他 / CB / 軽仕課内8	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1368	2025-11-13	100000	福山赤坂ﾛｰﾀﾘｰｸﾗﾌﾞ 予納金 福山赤坂ﾛｰﾀﾘｰｸﾗﾌﾞ 予納金	広島銀行② 赤坂ﾛｰﾀﾘｰ予納金	前払費用	embedded_text	前払費用 / 100,000 / 福山赤坂ﾛｰﾀﾘｰｸﾗﾌﾞ 予納金 / 福山赤坂ﾛｰﾀﾘｰｸﾗﾌﾞ 予納金 / 8,029,265 / 広島銀行② / 赤坂ﾛｰﾀﾘｰ予納金	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1373	2025-11-13	34280	8,063,545 74	もみじ福山支店 整備	ｷﾑﾗﾕﾆﾃｨ㈱様 SB24266 SB24275 SB242 ｷﾑﾗﾕﾆﾃｨ㈱様 SB24266 SB24275 SB242 11/14 売掛金	embedded_text	ｷﾑﾗﾕﾆﾃｨ㈱様 SB24266 SB24275 SB242 / ｷﾑﾗﾕﾆﾃｨ㈱様 SB24266 SB24275 SB242 / 11/14 / 売掛金 / 34,280 / 8,063,545 / 74 / 74 / もみじ福山支店 / 整備	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1389	2025-11-18	1100	手数料 手数料	笠岡信用組合 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 1,100 / 手数料 / 手数料 / 8,062,445 / 笠岡信用組合 / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1394	2025-11-18	158904		数料 数料 笠岡信用組合 CB 売内10	三井住友海上火災保険㈱ 代理店保険手 三井住友海上火災保険㈱ 代理店保険手 保険手数料	embedded_text	三井住友海上火災保険㈱ 代理店保険手 / 三井住友海上火災保険㈱ 代理店保険手 / 保険手数料 / 158,904 / 8,221,349 / 数料 / 数料 / 笠岡信用組合 / CB / 売内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	25	1396	2025-11-18	47745		幸平 ㈲ｴﾙｸﾞﾚｺ 小林幸平 中国銀行	三井住友海上火災保険㈱ 自賠責 小林 11/20 諸口	embedded_text	三井住友海上火災保険㈱ 自賠責 小林 / 11/20 / 諸口 / 47,745 / 8,173,604 / 幸平 ㈲ｴﾙｸﾞﾚｺ 小林幸平 / 中国銀行	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1397	2025-11-18	101045	本社 支払保険料 三井住友海上34	対物保険料 中国銀行	三井住友海上火災保険㈱ 販売車 対人 11/20 諸口	embedded_text	三井住友海上火災保険㈱ 販売車 対人 / 11/20 / 諸口 / 101,045 / 本社 支払保険料 三井住友海上34 / 8,072,559 / 対物保険料 / 中国銀行	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1582	2025-11-18	30985	ｵﾘｺ ｷｯｸﾊﾞｯｸ ｵﾘｺ ｷｯｸﾊﾞｯｸ	もみじ福山支店 キックハ゛ ック1 CB 売内10	受取手数料	embedded_text	受取手数料 / 30,985 / ｵﾘｺ ｷｯｸﾊﾞｯｸ / ｵﾘｺ ｷｯｸﾊﾞｯｸ / 8,103,544 / もみじ福山支店 / キックハ゛ ック1 CB / 売内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1402	2025-11-21	8700000	㈱ｶｰｽﾞﾄﾞﾛｯﾌﾟｲﾝ様 車両 CH3809 ㈱ｶｰｽﾞﾄﾞﾛｯﾌﾟｲﾝ様 車両 CH3809	広島銀行② 車両	売掛金	embedded_text	売掛金 / 8,700,000 / ㈱ｶｰｽﾞﾄﾞﾛｯﾌﾟｲﾝ様 車両 CH3809 / ㈱ｶｰｽﾞﾄﾞﾛｯﾌﾟｲﾝ様 車両 CH3809 / 16,803,544 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1408	2025-11-21	55330	CB リース料（販） その他	ﾓ 中国銀行	ﾘｰｽ ㈱ﾌﾚｯﾁｪﾎﾞｽｺ様 ﾏｾﾗﾃｨ ｸﾞﾗﾝﾄｩﾘｽﾞ 諸口	embedded_text	ﾘｰｽ ㈱ﾌﾚｯﾁｪﾎﾞｽｺ様 ﾏｾﾗﾃｨ ｸﾞﾗﾝﾄｩﾘｽﾞ / 諸口 / 55,330 / CB リース料（販） その他 / 16,748,214 / ﾓ / 中国銀行	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1419	2025-11-25	8155	ｷｬﾉﾝ ﾏｾﾗﾃｨ ｺﾋﾟｰ使用料 ｷｬﾉﾝ ﾏｾﾗﾃｨ ｺﾋﾟｰ使用料	もみじ福山支店 SMBCキャノン31 ﾏｾﾗﾃｨ福山-車両仕課内10	事務所維持費	embedded_text	事務所維持費 / 8,155 / ｷｬﾉﾝ ﾏｾﾗﾃｨ ｺﾋﾟｰ使用料 / ｷｬﾉﾝ ﾏｾﾗﾃｨ ｺﾋﾟｰ使用料 / 16,740,059 / もみじ福山支店 / SMBCキャノン31 / ﾏｾﾗﾃｨ福山-車両仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1432	2025-11-25	33000	SMBC(ﾌﾟﾛﾄｺｰﾎﾟﾚｰｼｮﾝ）10月分 SMBC(ﾌﾟﾛﾄｺｰﾎﾟﾚｰｼｮﾝ）10月分	笠岡信用組合 フ゜ ロトコーホ CB 仕課内10	販売促進費	embedded_text	販売促進費 / 33,000 / SMBC(ﾌﾟﾛﾄｺｰﾎﾟﾚｰｼｮﾝ）10月分 / SMBC(ﾌﾟﾛﾄｺｰﾎﾟﾚｰｼｮﾝ）10月分 / 16,707,059 / 笠岡信用組合 / フ゜ ロトコーホ / CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1433	2025-11-25	220000	ﾘｰｽ ｿﾚｲﾕ Soleil（松尾様）MC20 ﾘｰｽ ｿﾚｲﾕ Soleil（松尾様）MC20	笠岡信用組合 合同会社 Soleil CB 仕課内10	リース料（販）	embedded_text	リース料（販） / 220,000 / ﾘｰｽ ｿﾚｲﾕ Soleil（松尾様）MC20 / ﾘｰｽ ｿﾚｲﾕ Soleil（松尾様）MC20 / 16,487,059 / 笠岡信用組合 / 合同会社 Soleil CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1420	2025-11-26	3900	中国新聞 中国新聞	もみじ福山支店 本社 軽仕共内8	新聞図書費	embedded_text	新聞図書費 / 3,900 / 中国新聞 / 中国新聞 / 16,483,159 / もみじ福山支店 / 本社 / 軽仕共内8	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1421	2025-11-26	6692	まるとく 本社ｺﾋﾟｰ機 まるとく 本社ｺﾋﾟｰ機	もみじ福山支店 その他31 本社 仕共内10	事務所維持費	embedded_text	事務所維持費 / 6,692 / まるとく 本社ｺﾋﾟｰ機 / まるとく 本社ｺﾋﾟｰ機 / 16,476,467 / もみじ福山支店 / その他31 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1430	2025-11-26	126990	三井住友海上火災保険㈱ 損害保険 三井住友海上火災保険㈱ 損害保険	笠岡信用組合 三井住友海上34 本社	支払保険料	embedded_text	支払保険料 / 126,990 / 三井住友海上火災保険㈱ 損害保険 / 三井住友海上火災保険㈱ 損害保険 / 16,349,477 / 笠岡信用組合 / 三井住友海上34 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1431	2025-11-26	44462	ｿﾌﾄﾊﾞﾝｸ㈱ 10月分 ｿﾌﾄﾊﾞﾝｸ㈱ 10月分	広島銀行② 本社 仕共内10	通信費	embedded_text	通信費 / 44,462 / ｿﾌﾄﾊﾞﾝｸ㈱ 10月分 / ｿﾌﾄﾊﾞﾝｸ㈱ 10月分 / 16,305,015 / 広島銀行② / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1418	2025-11-27	12980	USS支払手数料 USS支払手数料	中国銀行 CB 仕課内10	オークション手数	embedded_text	オークション手数 / 12,980 / USS支払手数料 / USS支払手数料 / 16,292,035 / 中国銀行 / CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1422	2025-11-27	4620	ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ ｲﾝｽﾏｰﾄｼｽﾃﾑ ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ ｲﾝｽﾏｰﾄｼｽﾃﾑ	もみじ福山支店 CB 仕課内10	業務委託費	embedded_text	業務委託費 / 4,620 / ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ ｲﾝｽﾏｰﾄｼｽﾃﾑ / ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ ｲﾝｽﾏｰﾄｼｽﾃﾑ / 16,287,415 / もみじ福山支店 / CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	26	1423	2025-11-27	6015	ﾁｭｰﾘｯﾋ生命様 ﾁｭｰﾘｯﾋ生命様	もみじ福山支店 その他34 本社	支払保険料	embedded_text	支払保険料 / 6,015 / ﾁｭｰﾘｯﾋ生命様 / ﾁｭｰﾘｯﾋ生命様 / 16,281,400 / もみじ福山支店 / その他34 / 本社	2026-04-13T02:26:40
