Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	657	2025-08-26	44701	ｿﾌﾄﾊﾞﾝｸ㈱ 7月分 ｿﾌﾄﾊﾞﾝｸ㈱ 7月分	広島銀行② 本社 仕共内10	通信費	embedded_text	通信費 / 44,701 / ｿﾌﾄﾊﾞﾝｸ㈱ 7月分 / ｿﾌﾄﾊﾞﾝｸ㈱ 7月分 / 20,544,057 / 広島銀行② / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	658	2025-08-26	172940	三井住友海上 損害保険 三井住友海上 損害保険	笠岡信用組合 三井住友海上34 本社	支払保険料	embedded_text	支払保険料 / 172,940 / 三井住友海上 損害保険 / 三井住友海上 損害保険 / 20,371,117 / 笠岡信用組合 / 三井住友海上34 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	659	2025-08-26	4400	㈱ﾕﾆﾏｯﾄﾗｲﾌ ﾏｯﾄ代 ㈱ﾕﾆﾏｯﾄﾗｲﾌ ﾏｯﾄ代	もみじ福山支店 来客時経費31 ﾏｾﾗﾃｨ福山-車両仕課内10	販売促進費	embedded_text	販売促進費 / 4,400 / ㈱ﾕﾆﾏｯﾄﾗｲﾌ ﾏｯﾄ代 / ㈱ﾕﾆﾏｯﾄﾗｲﾌ ﾏｯﾄ代 / 20,366,717 / もみじ福山支店 / 来客時経費31 / ﾏｾﾗﾃｨ福山-車両仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	676	2025-08-26	102200		金返済 （利息はR7,9月より 金返済 （利息はR7,9月より 笠岡信用組合 印紙 本社	笠信 収入印紙 R7，12月より第一回元 笠信 収入印紙 R7，12月より第一回元 租税公課	embedded_text	笠信 収入印紙 R7，12月より第一回元 / 笠信 収入印紙 R7，12月より第一回元 / 租税公課 / 102,200 / 20,264,517 / 金返済 （利息はR7,9月より / 金返済 （利息はR7,9月より / 笠岡信用組合 / 印紙 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	641	2025-08-27	84678	富士生命 富士生命	笠岡信用組合 ＦＷＤ富士生命 本社	支払保険料	embedded_text	支払保険料 / 84,678 / 富士生命 / 富士生命 / 20,179,839 / 笠岡信用組合 / ＦＷＤ富士生命 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	643	2025-08-27	324317	㈱日本政策金融金庫 3件分 長期借入金 政策公庫	広島銀行②	諸口	embedded_text	諸口 / 324,317 / ㈱日本政策金融金庫 3件分 / 長期借入金 政策公庫 / 19,855,522 / 広島銀行②	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	647	2025-08-27	12980	USS支払手数料 USS支払手数料	中国銀行 CB 仕課内10	オークション手数	embedded_text	オークション手数 / 12,980 / USS支払手数料 / USS支払手数料 / 19,842,542 / 中国銀行 / CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	651	2025-08-27	4620	ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ ｲﾝｽﾏｰﾄｼｽﾃﾑ ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ ｲﾝｽﾏｰﾄｼｽﾃﾑ	もみじ福山支店 CB 仕課内10	業務委託費	embedded_text	業務委託費 / 4,620 / ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ ｲﾝｽﾏｰﾄｼｽﾃﾑ / ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ ｲﾝｽﾏｰﾄｼｽﾃﾑ / 19,837,922 / もみじ福山支店 / CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	652	2025-08-27	6015	ﾁｭｰﾘｯﾋ生命様 ﾁｭｰﾘｯﾋ生命様	もみじ福山支店 その他34 本社	支払保険料	embedded_text	支払保険料 / 6,015 / ﾁｭｰﾘｯﾋ生命様 / ﾁｭｰﾘｯﾋ生命様 / 19,831,907 / もみじ福山支店 / その他34 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	653	2025-08-27	27293	ｵﾘｺ ｶｰｻ ｺﾋﾟｰ機 ｵﾘｺ ｶｰｻ ｺﾋﾟｰ機	もみじ福山支店 オリコ複合機31 ｶｰｻ岡山-車両 仕課内8	リース料（販）	embedded_text	リース料（販） / 27,293 / ｵﾘｺ ｶｰｻ ｺﾋﾟｰ機 / ｵﾘｺ ｶｰｻ ｺﾋﾟｰ機 / 19,804,614 / もみじ福山支店 / オリコ複合機31 / ｶｰｻ岡山-車両 / 仕課内8	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	654	2025-08-27	58201	あんしん生命 あんしん生命	もみじ福山支店 あんしん生命34 本社	支払保険料	embedded_text	支払保険料 / 58,201 / あんしん生命 / あんしん生命 / 19,746,413 / もみじ福山支店 / あんしん生命34 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	656	2025-08-27	99000	オリコ.JCM/ジョーカー利用料 オリコ.JCM/ジョーカー利用料	もみじ福山支店 ジョーカー利用料本社 仕共内10	IT費	embedded_text	IT費 / 99,000 / オリコ.JCM/ジョーカー利用料 / オリコ.JCM/ジョーカー利用料 / 19,647,413 / もみじ福山支店 / ジョーカー利用料本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	660	2025-08-27	67440	本社 賃借料 住吉町家賃（三和	吉町家賃 もみじ福山支店	DF.ア－クシステムSP 三和地所様 住 諸口	embedded_text	DF.ア－クシステムSP 三和地所様 住 / 諸口 / 67,440 / 本社 賃借料 住吉町家賃（三和 / 19,579,973 / 吉町家賃 / もみじ福山支店	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	664	2025-08-27	63660		井孝之様 角谷優樹様 宮崎亜希子様 中国銀行	東京海上日動 自賠責 藤井晃一様 酒 08/28 諸口	embedded_text	東京海上日動 自賠責 藤井晃一様 酒 / 08/28 / 諸口 / 63,660 / 19,516,313 / 井孝之様 角谷優樹様 宮崎亜希子様 / 中国銀行	2026-04-13T02:26:40
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	669	2025-08-27	1500000	広銀蔵王より資金移動 もみじへ資金移動	もみじ福山支店 広島(蔵王) 本社	普通預金(入金)	embedded_text	普通預金(入金) / 1,500,000 / 広銀蔵王より資金移動 / もみじへ資金移動 / 21,016,313 / もみじ福山支店 / 広島(蔵王) / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	671	2025-08-29	12520547	笠信短期借入金 （7/3分） 短期借入金 笠信 1,250万	笠岡信用組合	諸口	embedded_text	諸口 / 12,520,547 / 笠信短期借入金 （7/3分） / 短期借入金 笠信 1,250万 / 8,495,766 / 笠岡信用組合	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	672	2025-08-29	7545864	笠信 短期借入金 760万 笠信 短期借入金 760万	笠岡信用組合 笠信 760万	短期借入金	embedded_text	短期借入金 / 7,545,864 / 笠信 短期借入金 760万 / 笠信 短期借入金 760万 / 16,041,630 / 笠岡信用組合 / 笠信 760万	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	674	2025-08-29	161158	中銀ｶｰﾄﾞ VISA	中国銀行	諸口	embedded_text	諸口 / 161,158 / 中銀ｶｰﾄﾞ VISA / 16,202,788 / 中国銀行	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	675	2025-08-29	210318	中銀ｶｰﾄﾞ JCB	中国銀行	諸口	embedded_text	諸口 / 210,318 / 中銀ｶｰﾄﾞ JCB / 16,413,106 / 中国銀行	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	678	2025-08-29	59999780		笠岡信用組合	日本政策金融金庫 R7.12～元金 2件分 諸口	embedded_text	日本政策金融金庫 R7.12～元金 2件分 / 諸口 / 59,999,780 / 76,412,886 / 笠岡信用組合	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	679	2025-08-29	260000000	長期借入金 長期借入金	笠岡信用組合 笠信 2600千万	長期借入金	embedded_text	長期借入金 / 260,000,000 / 長期借入金 / 長期借入金 / 336,412,886 / 笠岡信用組合 / 笠信 2600千万	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	680	2025-08-29	193803829	笠信 2025.08.29支払 一年内長期借入金 笠信2億 1.670.0	笠岡信用組合	諸口	embedded_text	諸口 / 193,803,829 / 笠信 2025.08.29支払 / 一年内長期借入金 笠信2億 1.670.0 / 142,609,057 / 笠岡信用組合	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	681	2025-08-29	108820000	もみじ返済 2025.08.29 該当なし 現金	もみじ福山支店 笠岡信用組合	普通預金	embedded_text	普通預金 / 108,820,000 / もみじ返済 2025.08.29 / 該当なし 現金 / 251,429,057 / もみじ福山支店 / 笠岡信用組合	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	682	2025-08-29	33000	担保手数料 担保手数料	笠岡信用組合 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 33,000 / 担保手数料 / 担保手数料 / 142,575,177 / 笠岡信用組合 / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	684	2025-08-29	330	手数料 手数料	笠岡信用組合 課税31 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 330 / 手数料 / 手数料 / 142,574,847 / 笠岡信用組合 / 課税31 / 本社 / 仕共内10	2026-04-13T02:26:40
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	685	2025-08-29	700000	現金より広銀本社へ資金移動 広銀本社へ資金移動	広島銀行②	現金	embedded_text	現金 / 700,000 / 現金より広銀本社へ資金移動 / 広銀本社へ資金移動 / 143,274,847 / 広島銀行②	2026-04-13T02:26:40
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	686	2025-08-29	5000000	笠信より広銀本社へ資金移動 広銀本社へ資金移動	広島銀行② 笠岡信用組合	普通預金	embedded_text	普通預金 / 5,000,000 / 笠信より広銀本社へ資金移動 / 広銀本社へ資金移動 / 148,274,847 / 広島銀行② / 笠岡信用組合	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	687	2025-08-29	1394516	㈱ｺﾝｸｴｽﾄ 7月分	広島銀行②	諸口	embedded_text	諸口 / 1,394,516 / ㈱ｺﾝｸｴｽﾄ 7月分 / 141,880,331 / 広島銀行②	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	696	2025-08-29	18590		ﾏｻ ﾏｻ 広島銀行② その他	USS大阪 ｱﾙﾌｧｰﾄﾞ0021265 輸送料 ㈱ﾔ USS大阪 ｱﾙﾌｧｰﾄﾞ0021265 輸送料 ㈱ﾔ 未払金	embedded_text	USS大阪 ｱﾙﾌｧｰﾄﾞ0021265 輸送料 ㈱ﾔ / USS大阪 ｱﾙﾌｧｰﾄﾞ0021265 輸送料 ㈱ﾔ / 未払金 / 18,590 / 141,861,741 / ﾏｻ / ﾏｻ / 広島銀行② / その他	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	701	2025-08-29	143110	ｱﾐｭｰｽﾞ 7月分 ｱﾐｭｰｽﾞ 7月分	広島銀行② 車両	買掛金	embedded_text	買掛金 / 143,110 / ｱﾐｭｰｽﾞ 7月分 / ｱﾐｭｰｽﾞ 7月分 / 141,718,631 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	702	2025-08-29	37685	㈱白ばら 7月分 ㈱白ばら 7月分	広島銀行② 橋本慎吾	短期借入金	embedded_text	短期借入金 / 37,685 / ㈱白ばら 7月分 / ㈱白ばら 7月分 / 141,680,946 / 広島銀行② / 橋本慎吾	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	703	2025-08-29	335819	ｳﾙﾄｼﾞｬﾊﾟﾝ㈱ 7月分 ｳﾙﾄｼﾞｬﾊﾟﾝ㈱ 7月分	広島銀行② 車両	買掛金	embedded_text	買掛金 / 335,819 / ｳﾙﾄｼﾞｬﾊﾟﾝ㈱ 7月分 / ｳﾙﾄｼﾞｬﾊﾟﾝ㈱ 7月分 / 141,345,127 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	712	2025-08-29	30000000	もみじ返済 2025.08.29 もみじ返済 2025.08.29	もみじ福山支店 もみじ銀行	短期借入金	embedded_text	短期借入金 / 30,000,000 / もみじ返済 2025.08.29 / もみじ返済 2025.08.29 / 111,345,127 / もみじ福山支店 / もみじ銀行	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	713	2025-08-29	71013	戻し利息 元金3,000万円 もみじ銀行 戻し利息 元金3,000万円 もみじ銀行	もみじ福山支店 支払利息34 本社	支払利息	embedded_text	支払利息 / 71,013 / 戻し利息 元金3,000万円 もみじ銀行 / 戻し利息 元金3,000万円 もみじ銀行 / 111,416,140 / もみじ福山支店 / 支払利息34 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	714	2025-08-29	60660000	もみじ返済 2025.08.29 一年内長期借入金 もみじ890000	もみじ福山支店	諸口	embedded_text	諸口 / 60,660,000 / もみじ返済 2025.08.29 / 一年内長期借入金 もみじ890000 / 50,756,140 / もみじ福山支店	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	715	2025-08-29	12962		もみじ福山支店 支払利息34 本社	戻し利息 元金60,660,000 もみじ銀行 戻し利息 元金60,660,000 もみじ銀行 支払利息	embedded_text	戻し利息 元金60,660,000 もみじ銀行 / 戻し利息 元金60,660,000 もみじ銀行 / 支払利息 / 12,962 / 50,769,102 / もみじ福山支店 / 支払利息34 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	716	2025-08-29	18160000	もみじ返済 2025.08.29 一年内長期借入金 もみじ404000	もみじ福山支店	諸口	embedded_text	諸口 / 18,160,000 / もみじ返済 2025.08.29 / 一年内長期借入金 もみじ404000 / 32,609,102 / もみじ福山支店	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	717	2025-08-29	4664		銀行 銀行 もみじ福山支店 支払利息34 本社	戻し利息 元金 18,160,000円 もみじ 戻し利息 元金 18,160,000円 もみじ 支払利息	embedded_text	戻し利息 元金 18,160,000円 もみじ / 戻し利息 元金 18,160,000円 もみじ / 支払利息 / 4,664 / 32,613,766 / 銀行 / 銀行 / もみじ福山支店 / 支払利息34 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	718	2025-08-29	22000	繰上返済手数料 2件分 繰上返済手数料 2件分	もみじ福山支店 その他 本社 仕共内10	支払手数料	embedded_text	支払手数料 / 22,000 / 繰上返済手数料 2件分 / 繰上返済手数料 2件分 / 32,591,766 / もみじ福山支店 / その他 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	14	719	2025-08-29	40200	和処なかくし 7月分 和処なかくし 7月分	もみじ福山支店 橋本慎吾	短期借入金	embedded_text	短期借入金 / 40,200 / 和処なかくし 7月分 / 和処なかくし 7月分 / 32,551,566 / もみじ福山支店 / 橋本慎吾	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	15	729	2025-08-29	229315		笠信引落) 笠信引落) 笠岡信用組合 その他	日本政策金融金庫 （8/29～もみじより 日本政策金融金庫 （8/29～もみじより 09/01 未払金	embedded_text	日本政策金融金庫 （8/29～もみじより / 日本政策金融金庫 （8/29～もみじより / 09/01 / 未払金 / 229,315 / 30,307,347 / 笠信引落) / 笠信引落) / 笠岡信用組合 / その他	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	15	732	2025-08-29	28602	融資利息 融資利息	もみじ福山支店 その他	未払金	embedded_text	未払金 / 28,602 / 融資利息 / 融資利息 / 30,278,745 / もみじ福山支店 / その他	2026-04-13T02:26:40
