Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2029	2026-01-28	16816940	21,173,011 504	もみじ福山支店 車両	ｵﾘｺ 一真様 AMG/GT53.W1K2906612V000 ｵﾘｺ 一真様 AMG/GT53.W1K2906612V000 01/29 売掛金	embedded_text	ｵﾘｺ 一真様 AMG/GT53.W1K2906612V000 / ｵﾘｺ 一真様 AMG/GT53.W1K2906612V000 / 01/29 / 売掛金 / 16,816,940 / 21,173,011 / 504 / 504 / もみじ福山支店 / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2030	2026-01-28	24000	笠信 収入印紙 笠信 収入印紙	笠岡信用組合 印紙 本社	租税公課	embedded_text	租税公課 / 24,000 / 笠信 収入印紙 / 笠信 収入印紙 / 4,356,071 / 笠岡信用組合 / 印紙 / 本社	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2034	2026-01-28	31830		ﾗｳﾞｨｱﾝ様 樋口直様 中国銀行	三井住友海上火災保険㈱ 自賠責 ㈱ｻﾝ 諸口	embedded_text	三井住友海上火災保険㈱ 自賠責 ㈱ｻﾝ / 諸口 / 31,830 / 21,141,181 / ﾗｳﾞｨｱﾝ様 樋口直様 / 中国銀行	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2035	2026-01-28	949997		） ） 笠岡信用組合 支払利息34 本社	笠信 支払利息 手形借入利息（5件分 笠信 支払利息 手形借入利息（5件分 01/30 支払利息	embedded_text	笠信 支払利息 手形借入利息（5件分 / 笠信 支払利息 手形借入利息（5件分 / 01/30 / 支払利息 / 949,997 / 20,191,184 / ） / ） / 笠岡信用組合 / 支払利息34 / 本社	2026-04-13T02:26:40
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2037	2026-01-28	3000000	もみじより広銀本社へ資金移動 もみじより広銀本社へ資金移動	広島銀行② もみじ福山支店	普通預金	embedded_text	普通預金 / 3,000,000 / もみじより広銀本社へ資金移動 / もみじより広銀本社へ資金移動 / 23,191,184 / 広島銀行② / もみじ福山支店	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2046	2026-01-28	2579586	㈱ｺﾝｸｴｽﾄ 12月分	広島銀行②	諸口	embedded_text	諸口 / 2,579,586 / ㈱ｺﾝｸｴｽﾄ 12月分 / 22,770,770 / 広島銀行②	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2047	2026-01-28	304836	原材料・仕掛品	ﾟﾘﾝｽ広島販売㈱ 広島銀行②	岡田祥平GT-R.080711車検外注費 日産ﾌ 諸口	embedded_text	岡田祥平GT-R.080711車検外注費 日産ﾌ / 諸口 / 304,836 / 原材料・仕掛品 / 22,465,934 / ﾟﾘﾝｽ広島販売㈱ / 広島銀行②	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2067	2026-01-28	200000		ﾀﾞｲﾔﾓﾝﾄﾞ.ｸﾞﾙｰﾌﾟ ﾀﾞｲﾔﾓﾝﾄﾞ.ｸﾞﾙｰﾌﾟ 広島銀行② 車両	㈱一真GT53 .000504 ﾌﾙﾗｯﾋﾟﾝｸﾞ代 ㈱ ㈱一真GT53 .000504 ﾌﾙﾗｯﾋﾟﾝｸﾞ代 ㈱ 買掛金	embedded_text	㈱一真GT53 .000504 ﾌﾙﾗｯﾋﾟﾝｸﾞ代 ㈱ / ㈱一真GT53 .000504 ﾌﾙﾗｯﾋﾟﾝｸﾞ代 ㈱ / 買掛金 / 200,000 / 22,265,934 / ﾀﾞｲﾔﾓﾝﾄﾞ.ｸﾞﾙｰﾌﾟ / ﾀﾞｲﾔﾓﾝﾄﾞ.ｸﾞﾙｰﾌﾟ / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2068	2026-01-28	709913	21,556,021 0789	広島銀行② 車両	ﾆｭｰｽｲ商事㈱ ﾎﾟﾙｼｪ/ﾏｶﾝ.WP1ZZZ95ZMLB1 ﾆｭｰｽｲ商事㈱ ﾎﾟﾙｼｪ/ﾏｶﾝ.WP1ZZZ95ZMLB1 買掛金	embedded_text	ﾆｭｰｽｲ商事㈱ ﾎﾟﾙｼｪ/ﾏｶﾝ.WP1ZZZ95ZMLB1 / ﾆｭｰｽｲ商事㈱ ﾎﾟﾙｼｪ/ﾏｶﾝ.WP1ZZZ95ZMLB1 / 買掛金 / 709,913 / 21,556,021 / 0789 / 0789 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2070	2026-01-28	212330		費 費 中国銀行 その他 本社 仕共内10	㈱ﾄﾐﾔｺｰﾎﾟﾚｰｼｮﾝ 弊社ｸﾞﾗﾝﾄﾞｵｰﾌﾟﾝ設営 ㈱ﾄﾐﾔｺｰﾎﾟﾚｰｼｮﾝ 弊社ｸﾞﾗﾝﾄﾞｵｰﾌﾟﾝ設営 販売促進費	embedded_text	㈱ﾄﾐﾔｺｰﾎﾟﾚｰｼｮﾝ 弊社ｸﾞﾗﾝﾄﾞｵｰﾌﾟﾝ設営 / ㈱ﾄﾐﾔｺｰﾎﾟﾚｰｼｮﾝ 弊社ｸﾞﾗﾝﾄﾞｵｰﾌﾟﾝ設営 / 販売促進費 / 212,330 / 21,343,691 / 費 / 費 / 中国銀行 / その他 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2074	2026-01-28	7145050		0h.AAZH20-1017539 0h.AAZH20-1017539 もみじ福山支店 車両	ｵﾘｺ Jｺｰﾎﾟﾚｰｼｮﾝ様 CH3818 ﾚｸｻｽ/NX35 ｵﾘｺ Jｺｰﾎﾟﾚｰｼｮﾝ様 CH3818 ﾚｸｻｽ/NX35 売掛金	embedded_text	ｵﾘｺ Jｺｰﾎﾟﾚｰｼｮﾝ様 CH3818 ﾚｸｻｽ/NX35 / ｵﾘｺ Jｺｰﾎﾟﾚｰｼｮﾝ様 CH3818 ﾚｸｻｽ/NX35 / 売掛金 / 7,145,050 / 28,488,741 / 0h.AAZH20-1017539 / 0h.AAZH20-1017539 / もみじ福山支店 / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2076	2026-01-28	22000		との会食 との会食 もみじ福山支店 その他 本社 仕共内10	和処なかくし 12月分 柳本社長ご夫妻 和処なかくし 12月分 柳本社長ご夫妻 交際費	embedded_text	和処なかくし 12月分 柳本社長ご夫妻 / 和処なかくし 12月分 柳本社長ご夫妻 / 交際費 / 22,000 / 28,466,741 / との会食 / との会食 / もみじ福山支店 / その他 / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2077	2026-01-28	6647	佐川急便㈱ 12月分 佐川急便㈱ 12月分	広島銀行② CB 仕課内10	荷造包装費	embedded_text	荷造包装費 / 6,647 / 佐川急便㈱ 12月分 / 佐川急便㈱ 12月分 / 28,460,094 / 広島銀行② / CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	36	2078	2026-01-28	23078	ｴﾇｼﾞｪｲﾋﾞｨ事業協同組合 12月分 ｴﾇｼﾞｪｲﾋﾞｨ事業協同組合 12月分	広島銀行② CB 仕課内10	業務委託費	embedded_text	業務委託費 / 23,078 / ｴﾇｼﾞｪｲﾋﾞｨ事業協同組合 12月分 / ｴﾇｼﾞｪｲﾋﾞｨ事業協同組合 12月分 / 28,437,016 / 広島銀行② / CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2079	2026-01-30	10280	㈲AIｸﾘｰﾝｻｰﾋﾞｽ 12月分 ㈲AIｸﾘｰﾝｻｰﾋﾞｽ 12月分	広島銀行② AIクリーン31 CB-整備 仕課内10	事務所維持費	embedded_text	事務所維持費 / 10,280 / ㈲AIｸﾘｰﾝｻｰﾋﾞｽ 12月分 / ㈲AIｸﾘｰﾝｻｰﾋﾞｽ 12月分 / 28,426,736 / 広島銀行② / AIクリーン31 / CB-整備 / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2080	2026-01-30	136668	㈱ｽﾀｯﾌｻｰﾋﾞｽ 12月分 ㈱ｽﾀｯﾌｻｰﾋﾞｽ 12月分	広島銀行② 本社 仕共内10	業務委託費	embedded_text	業務委託費 / 136,668 / ㈱ｽﾀｯﾌｻｰﾋﾞｽ 12月分 / ㈱ｽﾀｯﾌｻｰﾋﾞｽ 12月分 / 28,290,068 / 広島銀行② / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2081	2026-01-30	8520		広島銀行② 本社 対象外	広島ﾚﾝﾀｶｰ協会 令和７年会費 第4期 広島ﾚﾝﾀｶｰ協会 令和７年会費 第4期 諸会費	embedded_text	広島ﾚﾝﾀｶｰ協会 令和７年会費 第4期 / 広島ﾚﾝﾀｶｰ協会 令和７年会費 第4期 / 諸会費 / 8,520 / 28,281,548 / 広島銀行② / 本社 / 対象外	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2082	2026-01-30	8605	㈱野田商店 12月分 ㈱野田商店 12月分	広島銀行② 来客時経費31 CB 軽仕課内8	販売促進費	embedded_text	販売促進費 / 8,605 / ㈱野田商店 12月分 / ㈱野田商店 12月分 / 28,272,943 / 広島銀行② / 来客時経費31 / CB / 軽仕課内8	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2083	2026-01-30	5500	㈱ﾌﾛｰﾘｽﾄもん 12月分 ㈱ﾌﾛｰﾘｽﾄもん 12月分	広島銀行② その他 CB 仕課内10	事務所維持費	embedded_text	事務所維持費 / 5,500 / ㈱ﾌﾛｰﾘｽﾄもん 12月分 / ㈱ﾌﾛｰﾘｽﾄもん 12月分 / 28,267,443 / 広島銀行② / その他 / CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2084	2026-01-30	41800	㈱ﾘｸﾙーﾄｶｰｾﾝｻｰ 12月分 ㈱ﾘｸﾙーﾄｶｰｾﾝｻｰ 12月分	広島銀行② カーセンサー費用CB 仕課内10	IT費	embedded_text	IT費 / 41,800 / ㈱ﾘｸﾙーﾄｶｰｾﾝｻｰ 12月分 / ㈱ﾘｸﾙーﾄｶｰｾﾝｻｰ 12月分 / 28,225,643 / 広島銀行② / カーセンサー費用CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2085	2026-01-30	57310		月分 月分 広島銀行② その他 CB 仕課内10	㈱ﾛﾎﾟﾛﾃﾞｻﾞｲﾝ DMﾊｶﾞｷ作成、印刷費 12 ㈱ﾛﾎﾟﾛﾃﾞｻﾞｲﾝ DMﾊｶﾞｷ作成、印刷費 12 広告宣伝費	embedded_text	㈱ﾛﾎﾟﾛﾃﾞｻﾞｲﾝ DMﾊｶﾞｷ作成、印刷費 12 / ㈱ﾛﾎﾟﾛﾃﾞｻﾞｲﾝ DMﾊｶﾞｷ作成、印刷費 12 / 広告宣伝費 / 57,310 / 28,168,333 / 月分 / 月分 / 広島銀行② / その他 / CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2086	2026-01-30	9900	ﾜｰﾙﾄﾞﾕｰﾃｨﾘﾃｨ㈱ 12月分 ﾜｰﾙﾄﾞﾕｰﾃｨﾘﾃｨ㈱ 12月分	広島銀行② ﾜｰﾙﾄﾞﾕｰﾃｨﾘﾃｨ 本社 仕共内10	IT費	embedded_text	IT費 / 9,900 / ﾜｰﾙﾄﾞﾕｰﾃｨﾘﾃｨ㈱ 12月分 / ﾜｰﾙﾄﾞﾕｰﾃｨﾘﾃｨ㈱ 12月分 / 28,158,433 / 広島銀行② / ﾜｰﾙﾄﾞﾕｰﾃｨﾘﾃｨ / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2087	2026-01-30	95040	ｱﾐｭｰｽﾞ 12月分 ｱﾐｭｰｽﾞ 12月分	広島銀行② 車両	買掛金	embedded_text	買掛金 / 95,040 / ｱﾐｭｰｽﾞ 12月分 / ｱﾐｭｰｽﾞ 12月分 / 28,063,393 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2088	2026-01-30	243210	ｳﾙﾄｼﾞｬﾊﾟﾝ㈱ 12月分 ｳﾙﾄｼﾞｬﾊﾟﾝ㈱ 12月分	広島銀行② 車両	買掛金	embedded_text	買掛金 / 243,210 / ｳﾙﾄｼﾞｬﾊﾟﾝ㈱ 12月分 / ｳﾙﾄｼﾞｬﾊﾟﾝ㈱ 12月分 / 27,820,183 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2089	2026-01-30	36377	㈲清水自動車ｶﾞﾗｽ 12月分 ㈲清水自動車ｶﾞﾗｽ 12月分	広島銀行② 車両	買掛金	embedded_text	買掛金 / 36,377 / ㈲清水自動車ｶﾞﾗｽ 12月分 / ㈲清水自動車ｶﾞﾗｽ 12月分 / 27,783,806 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2090	2026-01-30	88883	東邦自動車㈱ 12月分 東邦自動車㈱ 12月分	広島銀行② 車両	買掛金	embedded_text	買掛金 / 88,883 / 東邦自動車㈱ 12月分 / 東邦自動車㈱ 12月分 / 27,694,923 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2091	2026-01-30	179433	㈱福山自動車用品商会 12月分 ㈱福山自動車用品商会 12月分	広島銀行② 車両	買掛金	embedded_text	買掛金 / 179,433 / ㈱福山自動車用品商会 12月分 / ㈱福山自動車用品商会 12月分 / 27,515,490 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2092	2026-01-30	1056	㈱ﾖｺﾊﾏﾀｲﾔｼﾞｬﾊﾟﾝ 12月分 ㈱ﾖｺﾊﾏﾀｲﾔｼﾞｬﾊﾟﾝ 12月分	広島銀行② 車両	買掛金	embedded_text	買掛金 / 1,056 / ㈱ﾖｺﾊﾏﾀｲﾔｼﾞｬﾊﾟﾝ 12月分 / ㈱ﾖｺﾊﾏﾀｲﾔｼﾞｬﾊﾟﾝ 12月分 / 27,514,434 / 広島銀行② / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2093	2026-01-30	18465	ﾘｺｰｼﾞｬﾊﾟﾝ㈱ 12月分 ﾘｺｰｼﾞｬﾊﾟﾝ㈱ 12月分	中国銀行 ﾘｺｰ 本社 仕共内10	事務所維持費	embedded_text	事務所維持費 / 18,465 / ﾘｺｰｼﾞｬﾊﾟﾝ㈱ 12月分 / ﾘｺｰｼﾞｬﾊﾟﾝ㈱ 12月分 / 27,495,969 / 中国銀行 / ﾘｺｰ / 本社 / 仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2094	2026-01-30	162580	ｶｰﾋﾞｭｰﾃｨｰｱｲｽﾞ 12月分 買掛金 車両	中国銀行	諸口	embedded_text	諸口 / 162,580 / ｶｰﾋﾞｭｰﾃｨｰｱｲｽﾞ 12月分 / 買掛金 車両 / 27,333,389 / 中国銀行	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2095	2026-01-30	30162	㈱金辺商会 12月分 ㈱金辺商会 12月分	中国銀行 車両	買掛金	embedded_text	買掛金 / 30,162 / ㈱金辺商会 12月分 / ㈱金辺商会 12月分 / 27,303,227 / 中国銀行 / 車両	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2096	2026-01-30	11550	小山自動車 12月分 買掛金 車両	中国銀行	諸口	embedded_text	諸口 / 11,550 / 小山自動車 12月分 / 買掛金 車両 / 27,291,677 / 中国銀行	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2108	2026-01-30	285512	桒原裕樹 賞与 桒原裕樹 賞与	広島銀行② 給料	未払金	embedded_text	未払金 / 285,512 / 桒原裕樹 賞与 / 桒原裕樹 賞与 / 27,006,165 / 広島銀行② / 給料	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2131	2026-01-30	65000	大和ﾘﾋﾞﾝｸﾞ 但井 家賃立替分 2月分 大和ﾘﾋﾞﾝｸﾞ 但井 家賃立替分 2月分	広島銀行② 但井	立替金	embedded_text	立替金 / 65,000 / 大和ﾘﾋﾞﾝｸﾞ 但井 家賃立替分 2月分 / 大和ﾘﾋﾞﾝｸﾞ 但井 家賃立替分 2月分 / 26,941,165 / 広島銀行② / 但井	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2132	2026-01-30	160000	ｳﾂﾐ屋証券 CB家賃 2月分 ｳﾂﾐ屋証券 CB家賃 2月分	広島銀行② ウツミ屋証券㈱31 CB 仕課内10	賃借料	embedded_text	賃借料 / 160,000 / ｳﾂﾐ屋証券 CB家賃 2月分 / ｳﾂﾐ屋証券 CB家賃 2月分 / 26,781,165 / 広島銀行② / ウツミ屋証券㈱31 CB / 仕課内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2133	2026-01-30	165000	吉野ｶﾞﾚｰｼﾞ 2月分家賃 吉野ｶﾞﾚｰｼﾞ 2月分家賃	広島銀行② 吉野ｶﾞﾚｰｼﾞ 本社 免80仕共内10	賃借料	embedded_text	賃借料 / 165,000 / 吉野ｶﾞﾚｰｼﾞ 2月分家賃 / 吉野ｶﾞﾚｰｼﾞ 2月分家賃 / 26,616,165 / 広島銀行② / 吉野ｶﾞﾚｰｼﾞ / 本社 / 免80仕共内10	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2109	2026-02-01	150000	㈱橋本商事 (㈱A’crews) ㈱橋本商事 (㈱A’crews)	広島銀行② その他	売掛金	embedded_text	売掛金 / 150,000 / ㈱橋本商事 (㈱A’crews) / ㈱橋本商事 (㈱A’crews) / 26,766,165 / 広島銀行② / その他	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2110	2026-02-02	31452	もみじ 融資利息 もみじ 融資利息	もみじ福山支店 その他	未払金	embedded_text	未払金 / 31,452 / もみじ 融資利息 / もみじ 融資利息 / 26,734,713 / もみじ福山支店 / その他	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2111	2026-02-02	2200	ﾋﾞｰﾌｨｰﾙﾄﾞ ﾋﾞｰﾌｨｰﾙﾄﾞ	もみじ福山支店 コアシステムス゛本社 仕共内10	事務所維持費	embedded_text	事務所維持費 / 2,200 / ﾋﾞｰﾌｨｰﾙﾄﾞ / ﾋﾞｰﾌｨｰﾙﾄﾞ / 26,732,513 / もみじ福山支店 / コアシステムス゛本社 / 仕共内10	2026-04-13T02:26:40
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	37	2113	2026-02-02	6000000	もみじより笠信へ資金移動 もみじより笠信へ資金移動	笠岡信用組合 もみじ福山支店	普通預金	embedded_text	普通預金 / 6,000,000 / もみじより笠信へ資金移動 / もみじより笠信へ資金移動 / 32,732,513 / 笠岡信用組合 / もみじ福山支店	2026-04-13T02:26:40
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	38	2113	2026-02-02	6000000	もみじより笠信へ資金移動 もみじより笠信へ資金移動	もみじ福山支店 笠岡信用組合	普通預金	embedded_text	普通預金 / 6,000,000 / もみじより笠信へ資金移動 / もみじより笠信へ資金移動 / 26,732,513 / もみじ福山支店 / 笠岡信用組合	2026-04-13T02:26:40
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	38	2114	2026-02-02	6382184	もみじより笠信固定へ資金移動 もみじより笠信固定へ資金移動	もみじ福山支店 笠岡信用	普通預金（固定性	embedded_text	普通預金（固定性 / 6,382,184 / もみじより笠信固定へ資金移動 / もみじより笠信固定へ資金移動 / 20,350,329 / もみじ福山支店 / 笠岡信用	2026-04-13T02:26:40
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	38	2126	2026-02-02	400000	現金より広銀本社へ資金移動 現金より広銀本社へ資金移動	広島銀行②	現金	embedded_text	現金 / 400,000 / 現金より広銀本社へ資金移動 / 現金より広銀本社へ資金移動 / 20,750,329 / 広島銀行②	2026-04-13T02:26:40
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	38	2127	2026-02-02	5000	㈱一条工務店様 希望番号 ㈱一条工務店様 希望番号	広島銀行② 預かり法定費用	預り金	embedded_text	預り金 / 5,000 / ㈱一条工務店様 希望番号 / ㈱一条工務店様 希望番号 / 20,745,329 / 広島銀行② / 預かり法定費用	2026-04-13T02:26:40
