2026/04/24	売掛金	(有)ｱﾄﾘｴﾋﾟｭｱ様　ｸﾞﾚｶｰﾚ	110,000			要確認	2026/04			(有)ｱﾄﾘｴﾋﾟｭｱ様　ｸﾞﾚｶｰﾚ			(有)ｱﾄﾘｴﾋﾟｭｱ様　ｸﾞﾚｶｰﾚ	(有)ｱﾄﾘｴﾋﾟｭｱ様　ｸﾞﾚｶｰﾚ					
2026/04/24	売掛金	(株)ｻﾝｴｽ様　SB24522	200000.0	SB00024587	KK00001694	自動消込	2026/04			(株)ｻﾝｴｽ様　SB24522	2919.0	0.0	(株)ｻﾝｴｽ様　SB24522	(株)ｻﾝｴｽ様　SB24522					
2026/04/24	諸口	該当なし ハシモトシヨウコ	2545300.0			未照合	2026/04			該当なし ハシモトシヨウコ	2918.0	0.0	該当なし ハシモトシヨウコ	該当なし ハシモトシヨウコ					
2026/04/24	諸口	該当なし ド)ソーラーエナジー	7500000.0			未照合	2026/04			該当なし ド)ソーラーエナジー	2917.0	0.0	該当なし ド)ソーラーエナジー	該当なし ド)ソーラーエナジー					
2026/04/27	諸口	該当なし EBフリコミ	-7130000.0			対象外	2026/04			該当なし EBフリコミ			該当なし EBフリコミ	該当なし EBフリコミ					
2026/04/27	諸口	該当なし EBフリコミ	-5000000.0			対象外	2026/04			該当なし EBフリコミ			該当なし EBフリコミ	該当なし EBフリコミ					
2026/04/27	普通預金	広銀本社から笠信へ資金移動	-5000000.0			対象外	2026/04			笠信へ資金移動		出金	広銀本社から笠信へ資金移動	笠信へ資金移動		5000000.0	BANK_20260509_131438_1inRGmkY	20260430.1hori .xlsx.csv	2026-05-09 13:14:38
2026/04/27	諸口	該当なし EBフリカエ	-880000.0			対象外	2026/04			該当なし EBフリカエ			該当なし EBフリカエ	該当なし EBフリカエ					
2026/04/27	普通預金	広銀蔵王より広銀本社へ資金移動	-880000.0			対象外	2026/04			広銀本社へ資金移動		出金	広銀蔵王より広銀本社へ資金移動	広銀本社へ資金移動		880000.0	BANK_20260509_131438_1v3GHZWv	20260430.2hori .xlsx.csv	2026-05-09 13:14:38
2026/04/27	諸口	該当なし EBフリコミ	-200000.0			対象外	2026/04			該当なし EBフリコミ			該当なし EBフリコミ	該当なし EBフリコミ					
2026/04/27	支払保険料	三井住友海上火災保険㈱　損害保険	-140710.0			対象外	2026/04			三井住友海上火災保険㈱　損害保険		出金	三井住友海上火災保険㈱　損害保険	三井住友海上火災保険㈱　損害保険		140710.0	BANK_20260509_131438_1inRGmkY	20260430.1hori .xlsx.csv	2026-05-09 13:14:38
2026/04/27	IT費	オリコ.JCM/ジョーカー利用料	-99000.0			対象外	2026/04			オリコ.JCM/ジョーカー利用料			オリコ.JCM/ジョーカー利用料	オリコ.JCM/ジョーカー利用料					
2026/04/27	通信費	ソフトバンク(株)3月分	-93408.0			対象外	2026/04			ソフトバンク(株)3月分			ソフトバンク(株)3月分	ソフトバンク(株)3月分					
2026/04/27	通信費	ｿﾌﾄﾊﾞﾝｸ㈱　3月分	-93408.0			対象外	2026/04			ｿﾌﾄﾊﾞﾝｸ㈱　3月分		出金	ｿﾌﾄﾊﾞﾝｸ㈱　3月分	ｿﾌﾄﾊﾞﾝｸ㈱　3月分		93408.0	BANK_20260509_131438_1inRGmkY	20260430.1hori .xlsx.csv	2026-05-09 13:14:38
2026/04/27	諸口	本社 賃借料 住吉町家賃（三和	-67440.0			対象外	2026/04			DF.ア−クシステムSP　三和地所様　住吉町家賃			DF.ア−クシステムSP　三和地所様　住吉町家賃	DF.ア−クシステムSP　三和地所様　住吉町家賃					
2026/04/27	諸口	本社 賃借料 住吉町家賃（三和	-67440.0			対象外	2026/04			DF.ア－クシステムSP　三和地所様　住吉町家賃		出金	本社 賃借料 住吉町家賃（三和	DF.ア－クシステムSP　三和地所様　住吉町家賃		67440.0	BANK_20260509_131438_1inRGmkY	20260430.1hori .xlsx.csv	2026-05-09 13:14:38
2026/04/27	支払保険料	あんしん生命	-58201.0			対象外	2026/04			あんしん生命			あんしん生命	あんしん生命					
2026/04/27	諸会費	カープレミアクラブディーラー　ゴールド会員費	-33000.0			対象外	2026/04			カープレミアクラブディーラー　ゴールド会員費			カープレミアクラブディーラー　ゴールド会員費	カープレミアクラブディーラー　ゴールド会員費					
2026/04/27	リース料（販）	ｵﾘｺ　ｶｰｻ　ｺﾋﾟｰ機	-27293.0			対象外	2026/04			ｵﾘｺ　ｶｰｻ　ｺﾋﾟｰ機			ｵﾘｺ　ｶｰｻ　ｺﾋﾟｰ機	ｵﾘｺ　ｶｰｻ　ｺﾋﾟｰ機					
2026/04/27	オークション手数	USS支払手数料	-18480.0			対象外	2026/04			USS支払手数料			USS支払手数料	USS支払手数料					
2026/04/27	支払保険料	ﾁｭｰﾘｯﾋ生命様	-6015.0			対象外	2026/04			ﾁｭｰﾘｯﾋ生命様			ﾁｭｰﾘｯﾋ生命様	ﾁｭｰﾘｯﾋ生命様					
2026/04/27	業務委託費	ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ　ｲﾝｽﾏｰﾄｼｽﾃﾑ	-4620.0			対象外	2026/04			ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ　ｲﾝｽﾏｰﾄｼｽﾃﾑ			ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ　ｲﾝｽﾏｰﾄｼｽﾃﾑ	ｶｰｾﾌﾞﾝﾃﾞｼﾞﾌｨｰﾙﾄﾞ　ｲﾝｽﾏｰﾄｼｽﾃﾑ					
2026/04/27	販売促進費	ユニマットライフ　ﾏｯﾄ代	-4,400			対象外	2026/04			ユニマットライフ　ﾏｯﾄ代			ユニマットライフ　ﾏｯﾄ代	ユニマットライフ　ﾏｯﾄ代					
2026/04/27	販売促進費	㈱ﾕﾆﾏｯﾄﾗｲﾌ　ﾏｯﾄ代	-4400.0			対象外	2026/04			㈱ﾕﾆﾏｯﾄﾗｲﾌ　ﾏｯﾄ代		出金	㈱ﾕﾆﾏｯﾄﾗｲﾌ　ﾏｯﾄ代	㈱ﾕﾆﾏｯﾄﾗｲﾌ　ﾏｯﾄ代		4400.0	BANK_20260509_131438_1inRGmkY	20260430.1hori .xlsx.csv	2026-05-09 13:14:38
2026/04/27	新聞図書費	中国新聞	-3900.0			対象外	2026/04			中国新聞			中国新聞	中国新聞					
2026/04/27	事務所維持費	まるとく　本社ｺﾋﾟｰ機	-2602.0			対象外	2026/04			まるとく　本社ｺﾋﾟｰ機			まるとく　本社ｺﾋﾟｰ機	まるとく　本社ｺﾋﾟｰ機					
2026/04/27	諸口	該当なし EBフリカエ カ)ブリツジ	880000.0			未照合	2026/04			該当なし EBフリカエ カ)ブリツジ			該当なし EBフリカエ カ)ブリツジ	該当なし EBフリカエ カ)ブリツジ					
2026/04/27	普通預金(入金)	広銀本社へ資金移動	880000.0			対象外	2026/04			広銀蔵王より広銀本社へ資金移動		入金	広銀本社へ資金移動	広銀蔵王より広銀本社へ資金移動	880000.0		BANK_20260509_131438_1inRGmkY	20260430.1hori .xlsx.csv	2026-05-09 13:14:38
